Pattern String,Frequency,Sequence Support,Average Pattern Frequency,Proportional Pattern Frequency
AFADDD,5,0.266666667,0.333333333,1.45E-04
BCBBBC,5,0.266666667,0.333333333,1.45E-04
BBBHHC,6,0.266666667,0.4,1.74E-04
HHBBHH,4,0.266666667,0.266666667,1.16E-04
BDDBDD,6,0.266666667,0.4,1.74E-04
CAEAAA,6,0.266666667,0.4,1.74E-04
DCHHHH,6,0.266666667,0.4,1.74E-04
DABBBA,5,0.266666667,0.333333333,1.45E-04
DABBBD,6,0.266666667,0.4,1.74E-04
DACEAA,4,0.266666667,0.266666667,1.16E-04
AAABAH,4,0.266666667,0.266666667,1.16E-04
AAABCF,4,0.266666667,0.266666667,1.16E-04
BBAFAA,4,0.266666667,0.266666667,1.16E-04
HHBBBB,4,0.266666667,0.266666667,1.16E-04
HHCDHH,5,0.266666667,0.333333333,1.45E-04
FFFDDC,5,0.266666667,0.333333333,1.45E-04
AAADCC,7,0.266666667,0.466666667,2.04E-04
DAABBB,4,0.266666667,0.266666667,1.16E-04
CEAACA,7,0.266666667,0.466666667,2.04E-04
ABCCAA,5,0.266666667,0.333333333,1.45E-04
AAACBA,4,0.266666667,0.266666667,1.16E-04
ABCCBA,5,0.266666667,0.333333333,1.45E-04
BDDDDD,16,0.266666667,1.066666667,4.65E-04
BCAAAD,4,0.266666667,0.266666667,1.16E-04
AAAEBA,4,0.266666667,0.266666667,1.16E-04
DAAADC,4,0.266666667,0.266666667,1.16E-04
AAAECD,5,0.266666667,0.333333333,1.45E-04
AAAEDA,5,0.266666667,0.333333333,1.45E-04
DAAAFF,4,0.266666667,0.266666667,1.16E-04
AAAEEC,8,0.266666667,0.533333333,2.33E-04
DAAAAC,9,0.266666667,0.6,2.62E-04
DBDDDD,7,0.266666667,0.466666667,2.04E-04
DAAAAE,5,0.266666667,0.333333333,1.45E-04
DAAAAF,5,0.266666667,0.333333333,1.45E-04
ABBADD,6,0.266666667,0.4,1.74E-04
ABBAEA,6,0.266666667,0.4,1.74E-04
ACDAAA,5,0.266666667,0.333333333,1.45E-04
ABBACA,4,0.266666667,0.266666667,1.16E-04
ABCDDD,6,0.266666667,0.4,1.74E-04
ABBABA,7,0.266666667,0.466666667,2.04E-04
BCABBB,6,0.266666667,0.4,1.74E-04
BBAHHH,7,0.266666667,0.466666667,2.04E-04
EDDAAA,4,0.266666667,0.266666667,1.16E-04
DDDBBDD,4,0.266666667,0.266666667,1.16E-04
BBBDAAA,5,0.266666667,0.333333333,1.45E-04
BHHHHHA,4,0.266666667,0.266666667,1.16E-04
AAAECCA,11,0.266666667,0.733333333,3.20E-04
ABAAAAC,6,0.266666667,0.4,1.75E-04
CAAHHHH,4,0.266666667,0.266666667,1.16E-04
DDDCDDD,9,0.266666667,0.6,2.62E-04
BBBDDAA,6,0.266666667,0.4,1.75E-04
BBAAABB,11,0.266666667,0.733333333,3.20E-04
BBAAAAC,7,0.266666667,0.466666667,2.04E-04
ACDDDAA,5,0.266666667,0.333333333,1.45E-04
ACDDDDD,5,0.266666667,0.333333333,1.45E-04
FADDDDD,4,0.266666667,0.266666667,1.16E-04
DDDAAAC,6,0.266666667,0.4,1.75E-04
AHHHHHC,8,0.266666667,0.533333333,2.33E-04
DDDAABB,5,0.266666667,0.333333333,1.45E-04
DDDAACC,4,0.266666667,0.266666667,1.16E-04
CCBBBBB,15,0.266666667,1,4.36E-04
CDDADDA,4,0.266666667,0.266666667,1.16E-04
BCCCCAA,4,0.266666667,0.266666667,1.16E-04
ADDAHHH,5,0.266666667,0.333333333,1.45E-04
CDAEAAA,4,0.266666667,0.266666667,1.16E-04
EHHHHHH,5,0.266666667,0.333333333,1.45E-04
ABBBAAC,4,0.266666667,0.266666667,1.16E-04
EACAAAA,6,0.266666667,0.4,1.75E-04
DADDDCA,4,0.266666667,0.266666667,1.16E-04
AHAAAAA,5,0.266666667,0.333333333,1.45E-04
AAADDAA,11,0.266666667,0.733333333,3.20E-04
CCCBBCC,4,0.266666667,0.266666667,1.16E-04
AAADDCA,5,0.266666667,0.333333333,1.45E-04
DDAHHHH,4,0.266666667,0.266666667,1.16E-04
AAACABB,5,0.266666667,0.333333333,1.45E-04
AAACAAD,5,0.266666667,0.333333333,1.45E-04
AAADDDC,7,0.266666667,0.466666667,2.04E-04
ABBBBDD,4,0.266666667,0.266666667,1.16E-04
ABBBBCA,4,0.266666667,0.266666667,1.16E-04
ABBBBCC,9,0.266666667,0.6,2.62E-04
BBBHHHH,4,0.266666667,0.266666667,1.16E-04
ABBBBAC,5,0.266666667,0.333333333,1.45E-04
DDDABDD,6,0.266666667,0.4,1.75E-04
CBAAAAA,4,0.266666667,0.266666667,1.16E-04
DDDAEED,4,0.266666667,0.266666667,1.16E-04
CCDDAAA,6,0.266666667,0.4,1.75E-04
AAACBBB,5,0.266666667,0.333333333,1.45E-04
HDDHHHH,5,0.266666667,0.333333333,1.45E-04
DDDADDA,6,0.266666667,0.4,1.75E-04
DCDDDDD,9,0.266666667,0.6,2.62E-04
ABBBDDD,7,0.266666667,0.466666667,2.04E-04
BBBEABB,4,0.266666667,0.266666667,1.16E-04
DDAEDDD,5,0.266666667,0.333333333,1.45E-04
BBCCAAA,5,0.266666667,0.333333333,1.45E-04
BBCDDDA,4,0.266666667,0.266666667,1.16E-04
DDEAAAA,6,0.266666667,0.4,1.75E-04
ACAACAA,6,0.266666667,0.4,1.75E-04
BBBAAAB,5,0.266666667,0.333333333,1.45E-04
ADCAAAA,6,0.266666667,0.4,1.75E-04
BAHHHAA,4,0.266666667,0.266666667,1.16E-04
BDHHHHH,4,0.266666667,0.266666667,1.16E-04
BBBBCAA,5,0.266666667,0.333333333,1.45E-04
BBBBCCD,7,0.266666667,0.466666667,2.04E-04
AHHHAAA,5,0.266666667,0.333333333,1.45E-04
CBBBBCC,8,0.266666667,0.533333333,2.33E-04
ADDDCAC,4,0.266666667,0.266666667,1.16E-04
ABBHHHH,7,0.266666667,0.466666667,2.04E-04
ADDDCCD,5,0.266666667,0.333333333,1.45E-04
DBBBBDD,4,0.266666667,0.266666667,1.16E-04
ACBBBBA,5,0.266666667,0.333333333,1.45E-04
HHHHDDD,6,0.266666667,0.4,1.75E-04
CDHHHHH,6,0.266666667,0.4,1.75E-04
DAHHHHH,10,0.266666667,0.666666667,2.91E-04
DBBBDDA,5,0.266666667,0.333333333,1.45E-04
BBBABBB,15,0.266666667,1,4.36E-04
CCDDDAA,5,0.266666667,0.333333333,1.45E-04
BAABAAA,6,0.266666667,0.4,1.75E-04
BBBCCAA,5,0.266666667,0.333333333,1.45E-04
ACCCAAA,5,0.266666667,0.333333333,1.45E-04
BBBCCCF,4,0.266666667,0.266666667,1.16E-04
BBBCCCB,7,0.266666667,0.466666667,2.04E-04
AAAFAAA,8,0.266666667,0.533333333,2.33E-04
AAAFAAD,5,0.266666667,0.333333333,1.45E-04
ADDBBDD,5,0.266666667,0.333333333,1.45E-04
DABBBBB,5,0.266666667,0.333333333,1.45E-04
BBAABBB,8,0.266666667,0.533333333,2.33E-04
BBAABAA,5,0.266666667,0.333333333,1.45E-04
AAAHHHB,5,0.266666667,0.333333333,1.45E-04
DDADDCC,4,0.266666667,0.266666667,1.16E-04
BEAAAAA,6,0.266666667,0.4,1.75E-04
CEAAAAC,5,0.266666667,0.333333333,1.45E-04
CEAAAAA,7,0.266666667,0.466666667,2.04E-04
HHHHAFF,6,0.266666667,0.4,1.75E-04
HHHHAAF,5,0.266666667,0.333333333,1.45E-04
HHHHAAB,9,0.266666667,0.6,2.62E-04
ADCADCA,4,0.266666667,0.266666667,1.16E-04
DAAADDD,7,0.266666667,0.466666667,2.04E-04
BBAAAEA,5,0.266666667,0.333333333,1.45E-04
BBBCAAA,4,0.266666667,0.266666667,1.16E-04
BBBBBDA,5,0.266666667,0.333333333,1.45E-04
BBBBBCD,7,0.266666667,0.466666667,2.04E-04
BBBBBBD,12,0.266666667,0.8,3.49E-04
BBBBBEE,7,0.266666667,0.466666667,2.04E-04
BBBBBAD,5,0.266666667,0.333333333,1.45E-04
ACCCCAA,7,0.266666667,0.466666667,2.04E-04
ADDAAAB,6,0.266666667,0.4,1.75E-04
ADDAADD,6,0.266666667,0.4,1.75E-04
BBBBADC,5,0.266666667,0.333333333,1.45E-04
BBBBAAB,10,0.266666667,0.666666667,2.91E-04
BBBBABB,14,0.266666667,0.933333333,4.07E-04
AAAEACC,4,0.266666667,0.266666667,1.16E-04
AAAEACA,8,0.266666667,0.533333333,2.33E-04
CBBAAAA,5,0.266666667,0.333333333,1.45E-04
BCDDDDD,5,0.266666667,0.333333333,1.45E-04
AADADDA,4,0.266666667,0.266666667,1.16E-04
HHAHHHA,7,0.266666667,0.466666667,2.04E-04
BABBBBA,9,0.266666667,0.6,2.62E-04
DAAAADA,5,0.266666667,0.333333333,1.45E-04
DAAAAEA,4,0.266666667,0.266666667,1.16E-04
DAAAABB,5,0.266666667,0.333333333,1.45E-04
AABAAAB,8,0.266666667,0.533333333,2.33E-04
AACDDDD,5,0.266666667,0.333333333,1.45E-04
HHHFHHH,4,0.266666667,0.266666667,1.16E-04
DDAAABB,6,0.266666667,0.4,1.75E-04
CDAAACA,4,0.266666667,0.266666667,1.16E-04
BBBAHHH,7,0.266666667,0.466666667,2.04E-04
HHAAAAE,4,0.266666667,0.266666667,1.16E-04
CAAAACA,7,0.266666667,0.466666667,2.04E-04
AACCCDD,5,0.266666667,0.333333333,1.45E-04
FAHHHHH,5,0.266666667,0.333333333,1.45E-04
DDAACCC,4,0.266666667,0.266666667,1.16E-04
EAAAAAE,6,0.266666667,0.4,1.75E-04
EAAAAAB,6,0.266666667,0.4,1.75E-04
DDAAAEE,4,0.266666667,0.266666667,1.16E-04
DDAABBB,4,0.266666667,0.266666667,1.16E-04
HHCHHHH,5,0.266666667,0.333333333,1.45E-04
EEBBBBB,7,0.266666667,0.466666667,2.04E-04
CACCAAA,8,0.266666667,0.533333333,2.33E-04
ACABBBA,4,0.266666667,0.266666667,1.16E-04
AADDBDD,4,0.266666667,0.266666667,1.16E-04
HHHEAAA,4,0.266666667,0.266666667,1.16E-04
BAAAABB,9,0.266666667,0.6,2.62E-04
DDDHHHH,7,0.266666667,0.466666667,2.04E-04
DDBBBBA,6,0.266666667,0.4,1.75E-04
DCADDDA,4,0.266666667,0.266666667,1.16E-04
BBCCDDA,4,0.266666667,0.266666667,1.16E-04
DDAADDC,5,0.266666667,0.333333333,1.45E-04
DDAADDA,6,0.266666667,0.4,1.75E-04
CABBBBB,6,0.266666667,0.4,1.75E-04
BBDDDDA,5,0.266666667,0.333333333,1.45E-04
BBDDDDD,9,0.266666667,0.6,2.62E-04
DAADDDD,8,0.266666667,0.533333333,2.33E-04
AAEEAAA,6,0.266666667,0.4,1.75E-04
AADDDCC,5,0.266666667,0.333333333,1.45E-04
DDCDDDA,5,0.266666667,0.333333333,1.45E-04
DDCDDDC,4,0.266666667,0.266666667,1.16E-04
HHHHHFA,5,0.266666667,0.333333333,1.45E-04
HHHHHBA,4,0.266666667,0.266666667,1.16E-04
ADDDBBB,4,0.266666667,0.266666667,1.16E-04
AACAAAD,4,0.266666667,0.266666667,1.16E-04
HHHHHAE,4,0.266666667,0.266666667,1.16E-04
HHHHHAC,7,0.266666667,0.466666667,2.04E-04
BBBAFAD,4,0.266666667,0.266666667,1.16E-04
FAAAAAD,4,0.266666667,0.266666667,1.16E-04
FAAAAAF,6,0.266666667,0.4,1.75E-04
DCHHHHH,4,0.266666667,0.266666667,1.16E-04
ADDDACA,4,0.266666667,0.266666667,1.16E-04
ADDDADD,6,0.266666667,0.4,1.75E-04
AACABBA,4,0.266666667,0.266666667,1.16E-04
CDDDABB,4,0.266666667,0.266666667,1.16E-04
HHHCHHH,6,0.266666667,0.4,1.75E-04
AAABABB,7,0.266666667,0.466666667,2.04E-04
HHHAAAB,4,0.266666667,0.266666667,1.16E-04
AAABBAC,4,0.266666667,0.266666667,1.16E-04
AAABBBD,6,0.266666667,0.4,1.75E-04
CDDDCBB,4,0.266666667,0.266666667,1.16E-04
CDDDCDD,5,0.266666667,0.333333333,1.45E-04
ADCHHHH,4,0.266666667,0.266666667,1.16E-04
BCABBBB,4,0.266666667,0.266666667,1.16E-04
DDDDBBB,9,0.266666667,0.6,2.62E-04
AAAAAAG,6,0.266666667,0.4,1.75E-04
HHHBBBB,4,0.266666667,0.266666667,1.16E-04
AAAAACB,6,0.266666667,0.4,1.75E-04
AAAAAFF,8,0.266666667,0.533333333,2.33E-04
DDDEDDD,5,0.266666667,0.333333333,1.45E-04
DDDDABB,4,0.266666667,0.266666667,1.16E-04
CCHHHHH,8,0.266666667,0.533333333,2.33E-04
DDCCDDD,9,0.266666667,0.6,2.62E-04
ABDDDAA,4,0.266666667,0.266666667,1.16E-04
DDDCADD,7,0.266666667,0.466666667,2.04E-04
DDDDDHH,8,0.266666667,0.533333333,2.33E-04
AAAACAC,7,0.266666667,0.466666667,2.04E-04
AAAACCD,5,0.266666667,0.333333333,1.45E-04
AAAACDD,6,0.266666667,0.4,1.75E-04
AAAACDA,5,0.266666667,0.333333333,1.45E-04
DDDDDAE,4,0.266666667,0.266666667,1.16E-04
DDDDDCB,8,0.266666667,0.533333333,2.33E-04
ADAAAAD,4,0.266666667,0.266666667,1.16E-04
AEDDDDD,4,0.266666667,0.266666667,1.16E-04
AAAADAD,5,0.266666667,0.333333333,1.45E-04
AACDAAA,5,0.266666667,0.333333333,1.45E-04
HAAAAAC,4,0.266666667,0.266666667,1.16E-04
DCBBAAA,4,0.266666667,0.266666667,1.16E-04
CCAAADD,5,0.266666667,0.333333333,1.45E-04
AAAAEEA,11,0.266666667,0.733333333,3.20E-04
AABBBBC,8,0.266666667,0.533333333,2.33E-04
DDCACDD,5,0.266666667,0.333333333,1.45E-04
AABBBAD,5,0.266666667,0.333333333,1.45E-04
AABBBAC,7,0.266666667,0.466666667,2.04E-04
FHHHHHA,4,0.266666667,0.266666667,1.16E-04
DDDCCDD,10,0.266666667,0.666666667,2.91E-04
HHHCAAA,5,0.266666667,0.333333333,1.45E-04
HHHDDDD,7,0.266666667,0.466666667,2.04E-04
AADHHHH,7,0.266666667,0.466666667,2.04E-04
CCAAACC,5,0.266666667,0.333333333,1.45E-04
CCAAAAC,9,0.266666667,0.6,2.62E-04
EAAEAAA,4,0.266666667,0.266666667,1.16E-04
DDDDEDD,4,0.266666667,0.266666667,1.16E-04
DDDCBBB,4,0.266666667,0.266666667,1.16E-04
CEH,5,0.2,0.333333333,1.45E-04
CHE,4,0.2,0.266666667,1.16E-04
AGD,3,0.2,0.2,8.71E-05
AGH,5,0.2,0.333333333,1.45E-04
HAG,3,0.2,0.2,8.71E-05
GAD,3,0.2,0.2,8.71E-05
HDC,6,0.2,0.4,1.74E-04
HDH,6,0.2,0.4,1.74E-04
HEF,4,0.2,0.266666667,1.16E-04
HEH,4,0.2,0.266666667,1.16E-04
EAG,7,0.2,0.466666667,2.03E-04
FDE,6,0.2,0.4,1.74E-04
GGD,6,0.2,0.4,1.74E-04
GGF,5,0.2,0.333333333,1.45E-04
GGH,3,0.2,0.2,8.71E-05
DBE,6,0.2,0.4,1.74E-04
DEH,5,0.2,0.333333333,1.45E-04
ACDE,4,0.2,0.266666667,1.16E-04
CEDA,6,0.2,0.4,1.74E-04
CECH,3,0.2,0.2,8.72E-05
BBAG,4,0.2,0.266666667,1.16E-04
ACFE,4,0.2,0.266666667,1.16E-04
CEFC,3,0.2,0.2,8.72E-05
CEFB,3,0.2,0.2,8.72E-05
CEHH,4,0.2,0.266666667,1.16E-04
FFCE,7,0.2,0.466666667,2.03E-04
FFCH,3,0.2,0.2,8.72E-05
FFBD,3,0.2,0.2,8.72E-05
FFBH,4,0.2,0.266666667,1.16E-04
FFEE,11,0.2,0.733333333,3.20E-04
ECBD,4,0.2,0.266666667,1.16E-04
HHDC,4,0.2,0.266666667,1.16E-04
FFFE,22,0.2,1.466666667,6.39E-04
ECAH,3,0.2,0.2,8.72E-05
HHEH,4,0.2,0.266666667,1.16E-04
CAFB,5,0.2,0.333333333,1.45E-04
FFHA,4,0.2,0.266666667,1.16E-04
ECEC,9,0.2,0.6,2.61E-04
HHDH,6,0.2,0.4,1.74E-04
CAGA,5,0.2,0.333333333,1.45E-04
HHEB,5,0.2,0.333333333,1.45E-04
HHED,6,0.2,0.4,1.74E-04
ECFA,5,0.2,0.333333333,1.45E-04
ECHA,3,0.2,0.2,8.72E-05
FBCC,5,0.2,0.333333333,1.45E-04
FBFA,4,0.2,0.266666667,1.16E-04
HDDC,4,0.2,0.266666667,1.16E-04
GAAE,3,0.2,0.2,8.72E-05
FBEC,3,0.2,0.2,8.72E-05
AHAF,4,0.2,0.266666667,1.16E-04
GACF,3,0.2,0.2,8.72E-05
GAAG,4,0.2,0.266666667,1.16E-04
AHBC,3,0.2,0.2,8.72E-05
AHBA,3,0.2,0.2,8.72E-05
GABB,3,0.2,0.2,8.72E-05
AHCB,3,0.2,0.2,8.72E-05
HDHH,5,0.2,0.333333333,1.45E-04
AHEE,5,0.2,0.333333333,1.45E-04
AHEB,4,0.2,0.266666667,1.16E-04
GAGG,5,0.2,0.333333333,1.45E-04
AHFA,5,0.2,0.333333333,1.45E-04
AHHF,5,0.2,0.333333333,1.45E-04
CFCH,3,0.2,0.2,8.72E-05
ADED,5,0.2,0.333333333,1.45E-04
ADEB,4,0.2,0.266666667,1.16E-04
CFEA,4,0.2,0.266666667,1.16E-04
EHAA,3,0.2,0.2,8.72E-05
BCAH,4,0.2,0.266666667,1.16E-04
ADFC,4,0.2,0.266666667,1.16E-04
CFDA,4,0.2,0.266666667,1.16E-04
CFFB,5,0.2,0.333333333,1.45E-04
CFEF,3,0.2,0.2,8.72E-05
BCBE,3,0.2,0.2,8.72E-05
DEAD,9,0.2,0.6,2.61E-04
CFFE,6,0.2,0.4,1.74E-04
DECA,5,0.2,0.333333333,1.45E-04
CFHA,3,0.2,0.2,8.72E-05
BCED,5,0.2,0.333333333,1.45E-04
CBAG,4,0.2,0.266666667,1.16E-04
CBAE,6,0.2,0.4,1.74E-04
DEDE,9,0.2,0.6,2.61E-04
BCFE,3,0.2,0.2,8.72E-05
DEEF,6,0.2,0.4,1.74E-04
CBDB,4,0.2,0.266666667,1.16E-04
EDCB,3,0.2,0.2,8.72E-05
CBED,4,0.2,0.266666667,1.16E-04
CBEB,4,0.2,0.266666667,1.16E-04
EDAF,4,0.2,0.266666667,1.16E-04
CBDF,3,0.2,0.2,8.72E-05
CBFC,4,0.2,0.266666667,1.16E-04
EDEC,4,0.2,0.266666667,1.16E-04
DEHH,3,0.2,0.2,8.72E-05
EDCE,6,0.2,0.4,1.74E-04
DAAG,5,0.2,0.333333333,1.45E-04
CBHH,5,0.2,0.333333333,1.45E-04
FCAE,5,0.2,0.333333333,1.45E-04
FCAG,6,0.2,0.4,1.74E-04
DABF,4,0.2,0.266666667,1.16E-04
DABE,3,0.2,0.2,8.72E-05
DADF,4,0.2,0.266666667,1.16E-04
EDFA,4,0.2,0.266666667,1.16E-04
DAEF,8,0.2,0.533333333,2.32E-04
HEBB,5,0.2,0.333333333,1.45E-04
FCDE,3,0.2,0.2,8.72E-05
DAFH,3,0.2,0.2,8.72E-05
HEDD,6,0.2,0.4,1.74E-04
FCFF,9,0.2,0.6,2.61E-04
DAHD,3,0.2,0.2,8.72E-05
FCEE,4,0.2,0.266666667,1.16E-04
HECD,5,0.2,0.333333333,1.45E-04
HEFB,3,0.2,0.2,8.72E-05
BHAA,4,0.2,0.266666667,1.16E-04
HADC,5,0.2,0.333333333,1.45E-04
HADH,6,0.2,0.4,1.74E-04
HACH,4,0.2,0.266666667,1.16E-04
HAFA,7,0.2,0.466666667,2.03E-04
HAFC,3,0.2,0.2,8.72E-05
HAEC,4,0.2,0.266666667,1.16E-04
HAEE,6,0.2,0.4,1.74E-04
HAHC,3,0.2,0.2,8.72E-05
HAGG,3,0.2,0.2,8.72E-05
AEEH,4,0.2,0.266666667,1.16E-04
BDAF,7,0.2,0.466666667,2.03E-04
AEHA,4,0.2,0.266666667,1.16E-04
BDBA,9,0.2,0.6,2.61E-04
DFAE,3,0.2,0.2,8.72E-05
DFAC,3,0.2,0.2,8.72E-05
BDCE,4,0.2,0.266666667,1.16E-04
DFAB,4,0.2,0.266666667,1.16E-04
BDCC,7,0.2,0.466666667,2.03E-04
BDEA,4,0.2,0.266666667,1.16E-04
FHAF,4,0.2,0.266666667,1.16E-04
BDDF,10,0.2,0.666666667,2.91E-04
AABF,7,0.2,0.466666667,2.03E-04
BDED,3,0.2,0.2,8.72E-05
DFCA,3,0.2,0.2,8.72E-05
CCAH,7,0.2,0.466666667,2.03E-04
BDFF,4,0.2,0.266666667,1.16E-04
BDFD,3,0.2,0.2,8.72E-05
EEBD,4,0.2,0.266666667,1.16E-04
EEBE,6,0.2,0.4,1.74E-04
AAEH,6,0.2,0.4,1.74E-04
AAGC,3,0.2,0.2,8.72E-05
EEAH,3,0.2,0.2,8.72E-05
DBAB,11,0.2,0.733333333,3.20E-04
AAHF,4,0.2,0.266666667,1.16E-04
DFHH,5,0.2,0.333333333,1.45E-04
EEEB,13,0.2,0.866666667,3.78E-04
GGCB,3,0.2,0.2,8.72E-05
EECE,8,0.2,0.533333333,2.32E-04
GGAC,3,0.2,0.2,8.72E-05
EECF,4,0.2,0.266666667,1.16E-04
EEDB,4,0.2,0.266666667,1.16E-04
FDBA,4,0.2,0.266666667,1.16E-04
DBDE,3,0.2,0.2,8.72E-05
FHHF,4,0.2,0.266666667,1.16E-04
GGCC,4,0.2,0.266666667,1.16E-04
DBDB,5,0.2,0.333333333,1.45E-04
EEFC,5,0.2,0.333333333,1.45E-04
DBCE,3,0.2,0.2,8.72E-05
GGFF,4,0.2,0.266666667,1.16E-04
FDCF,4,0.2,0.266666667,1.16E-04
GGGC,5,0.2,0.333333333,1.45E-04
FDBF,3,0.2,0.2,8.72E-05
DBFB,4,0.2,0.266666667,1.16E-04
FDFA,4,0.2,0.266666667,1.16E-04
FDFD,4,0.2,0.266666667,1.16E-04
FDFF,5,0.2,0.333333333,1.45E-04
EAAG,5,0.2,0.333333333,1.45E-04
EABC,5,0.2,0.333333333,1.45E-04
EABE,4,0.2,0.266666667,1.16E-04
HFFA,3,0.2,0.2,8.72E-05
HFFB,3,0.2,0.2,8.72E-05
EADB,6,0.2,0.4,1.74E-04
GCBB,3,0.2,0.2,8.72E-05
EAGA,4,0.2,0.266666667,1.16E-04
HFHA,4,0.2,0.266666667,1.16E-04
HFFH,3,0.2,0.2,8.72E-05
EAFC,3,0.2,0.2,8.72E-05
EAFD,4,0.2,0.266666667,1.16E-04
EAFE,7,0.2,0.466666667,2.03E-04
HBAB,5,0.2,0.333333333,1.45E-04
HBAA,5,0.2,0.333333333,1.45E-04
AFBH,3,0.2,0.2,8.72E-05
CHAH,3,0.2,0.2,8.72E-05
AFCF,3,0.2,0.2,8.72E-05
AFDF,5,0.2,0.333333333,1.45E-04
AFDC,9,0.2,0.6,2.61E-04
AFDB,5,0.2,0.333333333,1.45E-04
AFEF,4,0.2,0.266666667,1.16E-04
CHCA,3,0.2,0.2,8.72E-05
BEAD,7,0.2,0.466666667,2.03E-04
AFHA,4,0.2,0.266666667,1.16E-04
BEBE,5,0.2,0.333333333,1.45E-04
CHEC,3,0.2,0.2,8.72E-05
BECF,6,0.2,0.4,1.74E-04
BECE,4,0.2,0.266666667,1.16E-04
ABAG,4,0.2,0.266666667,1.16E-04
BEDA,6,0.2,0.4,1.74E-04
BEFF,7,0.2,0.466666667,2.03E-04
BEFE,5,0.2,0.333333333,1.45E-04
ABEB,5,0.2,0.333333333,1.45E-04
ABDF,3,0.2,0.2,8.72E-05
EFBA,3,0.2,0.2,8.72E-05
CDCF,4,0.2,0.266666667,1.16E-04
EFAF,3,0.2,0.2,8.72E-05
CDDH,4,0.2,0.266666667,1.16E-04
CDFC,4,0.2,0.266666667,1.16E-04
ABHA,3,0.2,0.2,8.72E-05
BABH,3,0.2,0.2,8.72E-05
EFEA,6,0.2,0.4,1.74E-04
EFEB,5,0.2,0.333333333,1.45E-04
EFEC,4,0.2,0.266666667,1.16E-04
EFCC,4,0.2,0.266666667,1.16E-04
FEAC,5,0.2,0.333333333,1.45E-04
CDHA,4,0.2,0.266666667,1.16E-04
FEBA,4,0.2,0.266666667,1.16E-04
BADF,4,0.2,0.266666667,1.16E-04
BAFD,7,0.2,0.466666667,2.03E-04
DCCH,4,0.2,0.266666667,1.16E-04
EFFB,5,0.2,0.333333333,1.45E-04
FEDA,5,0.2,0.333333333,1.45E-04
FEDD,5,0.2,0.333333333,1.45E-04
EBAC,6,0.2,0.4,1.74E-04
FEBE,3,0.2,0.2,8.72E-05
GHHH,6,0.2,0.4,1.74E-04
FEEF,4,0.2,0.266666667,1.16E-04
FEFA,3,0.2,0.2,8.72E-05
EBCA,3,0.2,0.2,8.72E-05
EBCC,5,0.2,0.333333333,1.45E-04
EBCD,6,0.2,0.4,1.74E-04
FEFE,4,0.2,0.266666667,1.16E-04
EBAE,8,0.2,0.533333333,2.32E-04
DCHA,3,0.2,0.2,8.72E-05
FEEA,7,0.2,0.466666667,2.03E-04
FEED,5,0.2,0.333333333,1.45E-04
EBEA,6,0.2,0.4,1.74E-04
EBEB,5,0.2,0.333333333,1.45E-04
EBEC,7,0.2,0.466666667,2.03E-04
EBEF,3,0.2,0.2,8.72E-05
EBDD,9,0.2,0.6,2.61E-04
FAAG,6,0.2,0.4,1.74E-04
FABD,6,0.2,0.4,1.74E-04
EBFA,4,0.2,0.266666667,1.16E-04
EBFB,6,0.2,0.4,1.74E-04
GDDD,3,0.2,0.2,8.72E-05
HCAC,4,0.2,0.266666667,1.16E-04
FACE,3,0.2,0.2,8.72E-05
HCAB,4,0.2,0.266666667,1.16E-04
FAFB,4,0.2,0.266666667,1.16E-04
HCDC,3,0.2,0.2,8.72E-05
HCDF,3,0.2,0.2,8.72E-05
FAEB,4,0.2,0.266666667,1.16E-04
FAEC,4,0.2,0.266666667,1.16E-04
HCCB,5,0.2,0.333333333,1.45E-04
FAEF,3,0.2,0.2,8.72E-05
HCCF,3,0.2,0.2,8.72E-05
AGAF,4,0.2,0.266666667,1.16E-04
FAHB,3,0.2,0.2,8.72E-05
HCFB,3,0.2,0.2,8.72E-05
AGAB,4,0.2,0.266666667,1.16E-04
HCFC,4,0.2,0.266666667,1.16E-04
HCEA,3,0.2,0.2,8.72E-05
AGCC,3,0.2,0.2,8.72E-05
AGDD,3,0.2,0.2,8.72E-05
BFAC,4,0.2,0.266666667,1.16E-04
BFBE,3,0.2,0.2,8.72E-05
AGGH,3,0.2,0.2,8.72E-05
BFBD,5,0.2,0.333333333,1.45E-04
BFBC,3,0.2,0.2,8.72E-05
BFBA,4,0.2,0.266666667,1.16E-04
AGGD,4,0.2,0.266666667,1.16E-04
BFCF,5,0.2,0.333333333,1.45E-04
AGHH,4,0.2,0.266666667,1.16E-04
DHAC,3,0.2,0.2,8.72E-05
BFCC,3,0.2,0.2,8.72E-05
BFDD,5,0.2,0.333333333,1.45E-04
ABEBB,4,0.2,0.266666667,1.16E-04
FFCHH,3,0.2,0.2,8.72E-05
ABEEA,4,0.2,0.266666667,1.16E-04
FFCFB,3,0.2,0.2,8.72E-05
FFCFA,4,0.2,0.266666667,1.16E-04
ACHAA,3,0.2,0.2,8.72E-05
FFCDD,3,0.2,0.2,8.72E-05
DBCFF,3,0.2,0.2,8.72E-05
FFCCA,4,0.2,0.266666667,1.16E-04
FFCCE,3,0.2,0.2,8.72E-05
FFCBA,3,0.2,0.2,8.72E-05
EEFFF,4,0.2,0.266666667,1.16E-04
FFCAA,3,0.2,0.2,8.72E-05
DBCDD,5,0.2,0.333333333,1.45E-04
